Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2020-11-09,0.0,0.0,0.0,0.0,0.0,1.0,2020-11-09
2020-11-10,0.0018707788304829498,0.005357995643716529,0.0,0.004436734756694122,0.0018707788304829498,0.989909623048639,2020-11-10
2020-11-11,0.0038769786610459572,0.010925651986535057,0.0,0.00919837080324637,0.0038769786610459572,0.9790051889363633,2020-11-11
2020-11-12,0.006975487492996632,0.016388477979802696,0.0,0.016618334546216695,0.006975487492996632,0.9548511187165172,2020-11-12
2020-11-13,0.009440792642822188,0.01964986663249968,0.0,0.022544729502576133,0.009440792642822188,0.9338388282733507,2020-11-13
2020-11-14,0.011881786307470166,0.024262402012742657,0.0,0.02838366982602636,0.011881786307470152,0.9173311295024065,2020-11-14
2020-11-15,0.014091720402248584,0.025928039788941537,0.0,0.03372255530711599,0.01409172040224857,0.8968917250141257,2020-11-15
2020-11-16,0.01604296823945567,0.028152772762745637,0.0,0.03842067681580125,0.016042968239455654,0.8812683413147473,2020-11-16
2020-11-17,0.017805952757560348,0.03418634177023516,0.0,0.04258112333277392,0.01780595275756036,0.8770356265985131,2020-11-17
2020-11-18,0.019532771429946305,0.03911336819913103,0.0,0.046676833878459056,0.01953277142994629,0.8707303145183356,2020-11-18
2020-11-19,0.021571219139608508,0.04395885991170956,0.0,0.051532031725023075,0.021571219139608466,0.8612983076557319,2020-11-19
2020-11-20,0.02336394001974855,0.04903730795662353,0.0,0.05578481860858703,0.023363940019748564,0.8550886872982364,2020-11-20
2020-11-21,0.025133554942901662,0.05213562717668574,0.0,0.060022948291104716,0.025133554942901648,0.8448853477958198,2020-11-21
2020-11-22,0.026808033599678052,0.056445319324892496,0.0,0.06400433266862926,0.02680803359967804,0.838499270603865,2020-11-22
